scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,beta,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,mean_anomaly_flags,mean_confidence
full_seed11_drift_0p0_noise0p1_s5_a0p2_b0p7,11,drift,0.0,0.1,5,0.2,0.7,hampel_filter_then_mean,1.7662357472435555,1.828676071537772,1.611478435724758,2.477834350996723,2.585322747593403,0.0,1.0
full_seed11_drift_0p0_noise0p1_s5_a0p2_b0p7,11,drift,0.0,0.1,5,0.2,0.7,direct_owa,1.715232666678457,1.7794846871284076,1.523632719657555,2.422889000521728,2.5052409985545907,0.0,1.0
full_seed11_drift_0p0_noise0p1_s5_a0p2_b0p7,11,drift,0.0,0.1,5,0.2,0.7,fpr_owa,1.7641788435487618,1.8344957748451298,1.6378153881221,2.480498620302904,2.6055396765231316,0.6625,0.5470292178736167
full_seed11_drift_0p0_noise0p1_s9_a0p3_b0p8,11,drift,0.0,0.1,9,0.3,0.8,mean,1.5447601069250472,1.589017388757161,1.4143808752238838,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p3_b0p8,11,drift,0.0,0.1,9,0.3,0.8,median,1.6808698727004379,1.75996147967401,1.516865249289272,2.4353503923926723,2.5488072276365266,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p3_b0p8,11,drift,0.0,0.1,9,0.3,0.8,trimmed_mean,1.5447601069250472,1.589017388757161,1.414380875223884,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p3_b0p8,11,drift,0.0,0.1,9,0.3,0.8,hampel_filter_then_mean,1.6865665871027793,1.7593865744878394,1.4804014063263056,2.4303494626265807,2.5712445250121503,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p3_b0p8,11,drift,0.0,0.1,9,0.3,0.8,direct_owa,1.7521174286886796,1.8113647820491636,1.5911291854606469,2.410299282372827,2.5019386765377964,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p3_b0p8,11,drift,0.0,0.1,9,0.3,0.8,fpr_owa,1.7391030676721657,1.8148932617376512,1.576794331174129,2.4696643260282585,2.5362443408446937,1.3625,0.5211014965899451
full_seed11_drift_0p0_noise0p1_s9_a0p2_b0p7,11,drift,0.0,0.1,9,0.2,0.7,mean,1.5447601069250472,1.589017388757161,1.4143808752238838,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p2_b0p7,11,drift,0.0,0.1,9,0.2,0.7,median,1.6808698727004379,1.75996147967401,1.516865249289272,2.4353503923926723,2.5488072276365266,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p2_b0p7,11,drift,0.0,0.1,9,0.2,0.7,trimmed_mean,1.5447601069250472,1.589017388757161,1.414380875223884,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p2_b0p7,11,drift,0.0,0.1,9,0.2,0.7,hampel_filter_then_mean,1.6865665871027793,1.7593865744878394,1.4804014063263056,2.4303494626265807,2.5712445250121503,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p2_b0p7,11,drift,0.0,0.1,9,0.2,0.7,direct_owa,1.6138968907956373,1.6810792602665585,1.4297592038208027,2.3304801498507355,2.3795551425777455,0.0,1.0
full_seed11_drift_0p0_noise0p1_s9_a0p2_b0p7,11,drift,0.0,0.1,9,0.2,0.7,fpr_owa,1.76382617176232,1.8187908513604338,1.646441406201646,2.403961893301196,2.5748263578710615,1.3625,0.5211014965899451
full_seed11_drift_0p0_noise0p1_s13_a0p3_b0p8,11,drift,0.0,0.1,13,0.3,0.8,mean,1.071117112921239,1.1016593826327645,0.9867493279756041,1.4535368437081042,1.478889156134422,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p3_b0p8,11,drift,0.0,0.1,13,0.3,0.8,median,1.3719328794495598,1.4483596196285664,1.2004388128623185,2.2124203440738994,2.3091351623744307,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p3_b0p8,11,drift,0.0,0.1,13,0.3,0.8,trimmed_mean,1.079061638201236,1.113640996409765,0.9773068641150069,1.4936806339230324,1.5331219869752575,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p3_b0p8,11,drift,0.0,0.1,13,0.3,0.8,hampel_filter_then_mean,1.152432692438119,1.23042198120444,0.988966729262392,2.3225179569353895,2.412295664178581,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p3_b0p8,11,drift,0.0,0.1,13,0.3,0.8,direct_owa,1.3170614992000418,1.3700213923172018,1.1587730666914062,1.8799975771277413,1.983098442650765,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p3_b0p8,11,drift,0.0,0.1,13,0.3,0.8,fpr_owa,1.4692993938784018,1.5449144247902484,1.433608269751376,2.093640686237393,2.1531616283456394,1.0666666666666667,0.5410961340181092
full_seed11_drift_0p0_noise0p1_s13_a0p2_b0p7,11,drift,0.0,0.1,13,0.2,0.7,mean,1.071117112921239,1.1016593826327645,0.9867493279756041,1.4535368437081042,1.478889156134422,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p2_b0p7,11,drift,0.0,0.1,13,0.2,0.7,median,1.3719328794495598,1.4483596196285664,1.2004388128623185,2.2124203440738994,2.3091351623744307,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p2_b0p7,11,drift,0.0,0.1,13,0.2,0.7,trimmed_mean,1.079061638201236,1.113640996409765,0.9773068641150069,1.4936806339230324,1.5331219869752575,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p2_b0p7,11,drift,0.0,0.1,13,0.2,0.7,hampel_filter_then_mean,1.152432692438119,1.23042198120444,0.988966729262392,2.3225179569353895,2.412295664178581,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p2_b0p7,11,drift,0.0,0.1,13,0.2,0.7,direct_owa,0.9504980661019732,0.9942314646775182,0.8444507518940012,1.4038568854621645,1.5050651298802449,0.0,1.0
full_seed11_drift_0p0_noise0p1_s13_a0p2_b0p7,11,drift,0.0,0.1,13,0.2,0.7,fpr_owa,1.2030380377571295,1.251722441779351,1.2026784507458006,1.6480635543117987,1.7018842003615893,1.0666666666666667,0.5410961340181092
full_seed11_drift_0p0_noise0p25_s5_a0p3_b0p8,11,drift,0.0,0.25,5,0.3,0.8,mean,1.7416850719878165,1.7962215258647878,1.630761559070456,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p3_b0p8,11,drift,0.0,0.25,5,0.3,0.8,median,1.7726791339169334,1.8375982163174447,1.6534520162529147,2.505660658286649,2.6751768219608265,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p3_b0p8,11,drift,0.0,0.25,5,0.3,0.8,trimmed_mean,1.7416850719878165,1.796221525864788,1.6307615590704563,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p3_b0p8,11,drift,0.0,0.25,5,0.3,0.8,hampel_filter_then_mean,1.7676611015411512,1.8294340367142545,1.6419448150530467,2.5018039037054876,2.7190686360343976,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p3_b0p8,11,drift,0.0,0.25,5,0.3,0.8,direct_owa,1.8105871113764505,1.86811781118862,1.6662618615216624,2.5024193559061283,2.6515829830536806,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p3_b0p8,11,drift,0.0,0.25,5,0.3,0.8,fpr_owa,1.78072106663173,1.853421338503683,1.7005437807770967,2.5455608840162336,2.7805081808142633,0.7083333333333334,0.5421374142602526
full_seed11_drift_0p0_noise0p25_s5_a0p2_b0p7,11,drift,0.0,0.25,5,0.2,0.7,mean,1.7416850719878165,1.7962215258647878,1.630761559070456,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p2_b0p7,11,drift,0.0,0.25,5,0.2,0.7,median,1.7726791339169334,1.8375982163174447,1.6534520162529147,2.505660658286649,2.6751768219608265,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p2_b0p7,11,drift,0.0,0.25,5,0.2,0.7,trimmed_mean,1.7416850719878165,1.796221525864788,1.6307615590704563,2.4064087045621974,2.550724674182865,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p2_b0p7,11,drift,0.0,0.25,5,0.2,0.7,hampel_filter_then_mean,1.7676611015411512,1.8294340367142545,1.6419448150530467,2.5018039037054876,2.7190686360343976,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p2_b0p7,11,drift,0.0,0.25,5,0.2,0.7,direct_owa,1.7137257044420282,1.7766920154316332,1.5531562878977447,2.4397009246286006,2.574304181081287,0.0,1.0
full_seed11_drift_0p0_noise0p25_s5_a0p2_b0p7,11,drift,0.0,0.25,5,0.2,0.7,fpr_owa,1.768739992363102,1.8408338656066765,1.6648480772683014,2.521330051813962,2.8249633333898125,0.7083333333333334,0.5421374142602526
full_seed11_drift_0p0_noise0p25_s9_a0p3_b0p8,11,drift,0.0,0.25,9,0.3,0.8,mean,1.545751835534099,1.5920292963059623,1.4507884225810943,2.1179070387897196,2.177963982399559,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p3_b0p8,11,drift,0.0,0.25,9,0.3,0.8,median,1.6804000330483235,1.7484567496428733,1.5630896740270326,2.416009674837239,2.59343981314598,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p3_b0p8,11,drift,0.0,0.25,9,0.3,0.8,trimmed_mean,1.545751835534099,1.5920292963059623,1.4507884225810943,2.1179070387897196,2.177963982399559,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p3_b0p8,11,drift,0.0,0.25,9,0.3,0.8,hampel_filter_then_mean,1.6698256697505358,1.7377074262197412,1.5044905880346557,2.3874474581046363,2.596305382792309,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p3_b0p8,11,drift,0.0,0.25,9,0.3,0.8,direct_owa,1.7416791266307816,1.79923367514811,1.6130197614111825,2.4177122252322247,2.5089419069897816,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p3_b0p8,11,drift,0.0,0.25,9,0.3,0.8,fpr_owa,1.7255843389288017,1.797624491851203,1.630210464348906,2.4853318189876945,2.5830073309369843,1.3375,0.5259479984865814
full_seed11_drift_0p0_noise0p25_s9_a0p2_b0p7,11,drift,0.0,0.25,9,0.2,0.7,mean,1.545751835534099,1.5920292963059623,1.4507884225810943,2.1179070387897196,2.177963982399559,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p2_b0p7,11,drift,0.0,0.25,9,0.2,0.7,median,1.6804000330483235,1.7484567496428733,1.5630896740270326,2.416009674837239,2.59343981314598,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p2_b0p7,11,drift,0.0,0.25,9,0.2,0.7,trimmed_mean,1.545751835534099,1.5920292963059623,1.4507884225810943,2.1179070387897196,2.177963982399559,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p2_b0p7,11,drift,0.0,0.25,9,0.2,0.7,hampel_filter_then_mean,1.6698256697505358,1.7377074262197412,1.5044905880346557,2.3874474581046363,2.596305382792309,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p2_b0p7,11,drift,0.0,0.25,9,0.2,0.7,direct_owa,1.5928995836280113,1.6569086850170889,1.4514626554647587,2.2862503213555136,2.411940684077572,0.0,1.0
full_seed11_drift_0p0_noise0p25_s9_a0p2_b0p7,11,drift,0.0,0.25,9,0.2,0.7,fpr_owa,1.7461352404491017,1.8089103731019338,1.645012760945749,2.447591344300196,2.526468902583454,1.3375,0.5259479984865814
full_seed11_drift_0p0_noise0p25_s13_a0p3_b0p8,11,drift,0.0,0.25,13,0.3,0.8,mean,1.0743054064564304,1.1078411935866241,1.015551528292069,1.4804488887180145,1.603141473428189,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p3_b0p8,11,drift,0.0,0.25,13,0.3,0.8,median,1.3344061957893454,1.414451848683658,1.196046019328934,2.0892122187414617,2.3358243366692397,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p3_b0p8,11,drift,0.0,0.25,13,0.3,0.8,trimmed_mean,1.092550708789975,1.1287729792074952,1.0090431825275137,1.5275706838889176,1.6288717028668729,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p3_b0p8,11,drift,0.0,0.25,13,0.3,0.8,hampel_filter_then_mean,1.1117287807660887,1.1630593796019661,1.015551528292069,1.7119502630076806,2.3678995551651876,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p3_b0p8,11,drift,0.0,0.25,13,0.3,0.8,direct_owa,1.3313408043987993,1.382413014463966,1.2241966541862996,1.904129339653543,2.0293802821102753,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p3_b0p8,11,drift,0.0,0.25,13,0.3,0.8,fpr_owa,1.4406965827838207,1.5385127187146914,1.3426406936018875,2.1780674388216434,2.3214884090002728,0.9625,0.536039994168131
full_seed11_drift_0p0_noise0p25_s13_a0p2_b0p7,11,drift,0.0,0.25,13,0.2,0.7,mean,1.0743054064564304,1.1078411935866241,1.015551528292069,1.4804488887180145,1.603141473428189,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p2_b0p7,11,drift,0.0,0.25,13,0.2,0.7,median,1.3344061957893454,1.414451848683658,1.196046019328934,2.0892122187414617,2.3358243366692397,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p2_b0p7,11,drift,0.0,0.25,13,0.2,0.7,trimmed_mean,1.092550708789975,1.1287729792074952,1.0090431825275137,1.5275706838889176,1.6288717028668729,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p2_b0p7,11,drift,0.0,0.25,13,0.2,0.7,hampel_filter_then_mean,1.1117287807660887,1.1630593796019661,1.015551528292069,1.7119502630076806,2.3678995551651876,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p2_b0p7,11,drift,0.0,0.25,13,0.2,0.7,direct_owa,0.9829427622510658,1.0251603765863049,0.9138712490469547,1.4551103387807642,1.5824567370416025,0.0,1.0
full_seed11_drift_0p0_noise0p25_s13_a0p2_b0p7,11,drift,0.0,0.25,13,0.2,0.7,fpr_owa,1.2367405563130776,1.297539105837257,1.231759497280631,1.7918660933805397,1.9569972867118044,0.9625,0.536039994168131
full_seed11_drift_0p0_noise0p5_s5_a0p3_b0p8,11,drift,0.0,0.5,5,0.3,0.8,mean,1.7451927384026562,1.809557409659631,1.6783131763803931,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p3_b0p8,11,drift,0.0,0.5,5,0.3,0.8,median,1.7754483207398368,1.8485469223369706,1.7137105336871423,2.607850686789563,2.8498984977515147,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p3_b0p8,11,drift,0.0,0.5,5,0.3,0.8,trimmed_mean,1.7451927384026562,1.809557409659631,1.6783131763803927,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p3_b0p8,11,drift,0.0,0.5,5,0.3,0.8,hampel_filter_then_mean,1.7606544521453718,1.8308875322995546,1.6962704807738056,2.593651748289748,2.978947386737961,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p3_b0p8,11,drift,0.0,0.5,5,0.3,0.8,direct_owa,1.8281073456744172,1.894180670022728,1.74569736555971,2.6010187263017106,2.8274789679800976,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p3_b0p8,11,drift,0.0,0.5,5,0.3,0.8,fpr_owa,1.791824928608006,1.8768639392481838,1.7385226185681226,2.7228923880791,3.101963578061354,0.6791666666666667,0.5449012459449352
full_seed11_drift_0p0_noise0p5_s5_a0p2_b0p7,11,drift,0.0,0.5,5,0.2,0.7,mean,1.7451927384026562,1.809557409659631,1.6783131763803931,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p2_b0p7,11,drift,0.0,0.5,5,0.2,0.7,median,1.7754483207398368,1.8485469223369706,1.7137105336871423,2.607850686789563,2.8498984977515147,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p2_b0p7,11,drift,0.0,0.5,5,0.2,0.7,trimmed_mean,1.7451927384026562,1.809557409659631,1.6783131763803927,2.4664007486149733,2.707678358377001,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p2_b0p7,11,drift,0.0,0.5,5,0.2,0.7,hampel_filter_then_mean,1.7606544521453718,1.8308875322995546,1.6962704807738056,2.593651748289748,2.978947386737961,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p2_b0p7,11,drift,0.0,0.5,5,0.2,0.7,direct_owa,1.7000809722132606,1.7714054704735935,1.6415748107647348,2.5041087343008597,2.689409485292447,0.0,1.0
full_seed11_drift_0p0_noise0p5_s5_a0p2_b0p7,11,drift,0.0,0.5,5,0.2,0.7,fpr_owa,1.7926018622007016,1.8778346971656197,1.7723700273181024,2.684271847491995,3.190669428167615,0.6791666666666667,0.5449012459449352
full_seed11_drift_0p0_noise0p5_s9_a0p3_b0p8,11,drift,0.0,0.5,9,0.3,0.8,mean,1.5474047165491855,1.6012676695301218,1.5060702589497912,2.189618908347935,2.3747925008028763,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p3_b0p8,11,drift,0.0,0.5,9,0.3,0.8,median,1.6537358947482705,1.7205203934325721,1.5912957873852664,2.440992866902494,2.7635344264645165,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p3_b0p8,11,drift,0.0,0.5,9,0.3,0.8,trimmed_mean,1.5474047165491855,1.6012676695301218,1.5060702589497912,2.189618908347935,2.3747925008028763,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p3_b0p8,11,drift,0.0,0.5,9,0.3,0.8,hampel_filter_then_mean,1.628409006009376,1.6940742228864925,1.5453067176778177,2.406984468592107,2.6640961141012656,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p3_b0p8,11,drift,0.0,0.5,9,0.3,0.8,direct_owa,1.7356189588675697,1.7953426542082176,1.6691652824390815,2.4691709432249085,2.620401786424622,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p3_b0p8,11,drift,0.0,0.5,9,0.3,0.8,fpr_owa,1.7003480934025528,1.778436934064852,1.654233640163059,2.5271347718124075,2.8640736424468036,1.2916666666666667,0.5256730955155429
full_seed11_drift_0p0_noise0p5_s9_a0p2_b0p7,11,drift,0.0,0.5,9,0.2,0.7,mean,1.5474047165491855,1.6012676695301218,1.5060702589497912,2.189618908347935,2.3747925008028763,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p2_b0p7,11,drift,0.0,0.5,9,0.2,0.7,median,1.6537358947482705,1.7205203934325721,1.5912957873852664,2.440992866902494,2.7635344264645165,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p2_b0p7,11,drift,0.0,0.5,9,0.2,0.7,trimmed_mean,1.5474047165491855,1.6012676695301218,1.5060702589497912,2.189618908347935,2.3747925008028763,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p2_b0p7,11,drift,0.0,0.5,9,0.2,0.7,hampel_filter_then_mean,1.628409006009376,1.6940742228864925,1.5453067176778177,2.406984468592107,2.6640961141012656,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p2_b0p7,11,drift,0.0,0.5,9,0.2,0.7,direct_owa,1.542551926724659,1.6082481073979482,1.4796864258331424,2.2675964329529386,2.4702320022662527,0.0,1.0
full_seed11_drift_0p0_noise0p5_s9_a0p2_b0p7,11,drift,0.0,0.5,9,0.2,0.7,fpr_owa,1.7053325554692842,1.7803703247585505,1.6412696103953297,2.503828933608913,2.7646347948997105,1.2916666666666667,0.5256730955155429
full_seed11_drift_0p0_noise0p5_s13_a0p3_b0p8,11,drift,0.0,0.5,13,0.3,0.8,mean,1.079619229015083,1.1255707960923989,1.0548493016109715,1.6262405756200828,1.8899464401739552,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p3_b0p8,11,drift,0.0,0.5,13,0.3,0.8,median,1.273962423649408,1.3438058049765766,1.1893160236374274,1.9994630994550453,2.295512442645821,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p3_b0p8,11,drift,0.0,0.5,13,0.3,0.8,trimmed_mean,1.1106103802777327,1.1572114359523584,1.0813708779994822,1.6503894434140054,1.9255633926004365,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p3_b0p8,11,drift,0.0,0.5,13,0.3,0.8,hampel_filter_then_mean,1.0894142349591471,1.136760459607412,1.077551969712518,1.6262405756200828,1.9033349604230443,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p3_b0p8,11,drift,0.0,0.5,13,0.3,0.8,direct_owa,1.341688071629321,1.3957314359256814,1.2869803194138498,1.9525055649351721,2.1871731145624684,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p3_b0p8,11,drift,0.0,0.5,13,0.3,0.8,fpr_owa,1.3879873128426705,1.4873215954875596,1.3082925736137798,2.2245555160048647,2.5341441719155235,0.9583333333333334,0.5346188595487454
full_seed11_drift_0p0_noise0p5_s13_a0p2_b0p7,11,drift,0.0,0.5,13,0.2,0.7,mean,1.079619229015083,1.1255707960923989,1.0548493016109715,1.6262405756200828,1.8899464401739552,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p2_b0p7,11,drift,0.0,0.5,13,0.2,0.7,median,1.273962423649408,1.3438058049765766,1.1893160236374274,1.9994630994550453,2.295512442645821,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p2_b0p7,11,drift,0.0,0.5,13,0.2,0.7,trimmed_mean,1.1106103802777327,1.1572114359523584,1.0813708779994822,1.6503894434140054,1.9255633926004365,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p2_b0p7,11,drift,0.0,0.5,13,0.2,0.7,hampel_filter_then_mean,1.0894142349591471,1.136760459607412,1.077551969712518,1.6262405756200828,1.9033349604230443,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p2_b0p7,11,drift,0.0,0.5,13,0.2,0.7,direct_owa,1.0040533022944476,1.0569361100028687,0.9803185180945144,1.5610925697482483,1.7644059122457327,0.0,1.0
full_seed11_drift_0p0_noise0p5_s13_a0p2_b0p7,11,drift,0.0,0.5,13,0.2,0.7,fpr_owa,1.2941491831629999,1.3694718070207745,1.2970916190651123,1.9796666158364291,2.290424006942042,0.9583333333333334,0.5346188595487454
full_seed11_replay_0p0_noise0p1_s5_a0p3_b0p8,11,replay,0.0,0.1,5,0.3,0.8,mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p3_b0p8,11,replay,0.0,0.1,5,0.3,0.8,median,1.7673256905451846,1.8371138002398903,1.6257774414644506,2.4686495199857634,2.570343816486414,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p3_b0p8,11,replay,0.0,0.1,5,0.3,0.8,trimmed_mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p3_b0p8,11,replay,0.0,0.1,5,0.3,0.8,hampel_filter_then_mean,1.7662357472435555,1.828676071537772,1.611478435724758,2.477834350996723,2.585322747593403,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p3_b0p8,11,replay,0.0,0.1,5,0.3,0.8,direct_owa,1.808097634625509,1.86474236210751,1.6416957551136782,2.461177039407407,2.54604539209783,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p3_b0p8,11,replay,0.0,0.1,5,0.3,0.8,fpr_owa,1.774467932880156,1.850312605071101,1.6740220907729897,2.4860800781287797,2.5953096084478187,0.6625,0.5470292178736167
full_seed11_replay_0p0_noise0p1_s5_a0p2_b0p7,11,replay,0.0,0.1,5,0.2,0.7,mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p2_b0p7,11,replay,0.0,0.1,5,0.2,0.7,median,1.7673256905451846,1.8371138002398903,1.6257774414644506,2.4686495199857634,2.570343816486414,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p2_b0p7,11,replay,0.0,0.1,5,0.2,0.7,trimmed_mean,1.7395804721389132,1.7913689214395372,1.5666693623881685,2.3978227663942944,2.4876712248424355,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p2_b0p7,11,replay,0.0,0.1,5,0.2,0.7,hampel_filter_then_mean,1.7662357472435555,1.828676071537772,1.611478435724758,2.477834350996723,2.585322747593403,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p2_b0p7,11,replay,0.0,0.1,5,0.2,0.7,direct_owa,1.715232666678457,1.7794846871284076,1.523632719657555,2.422889000521728,2.5052409985545907,0.0,1.0
full_seed11_replay_0p0_noise0p1_s5_a0p2_b0p7,11,replay,0.0,0.1,5,0.2,0.7,fpr_owa,1.7641788435487618,1.8344957748451298,1.6378153881221,2.480498620302904,2.6055396765231316,0.6625,0.5470292178736167
full_seed11_replay_0p0_noise0p1_s9_a0p3_b0p8,11,replay,0.0,0.1,9,0.3,0.8,mean,1.5447601069250472,1.589017388757161,1.4143808752238838,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p3_b0p8,11,replay,0.0,0.1,9,0.3,0.8,median,1.6808698727004379,1.75996147967401,1.516865249289272,2.4353503923926723,2.5488072276365266,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p3_b0p8,11,replay,0.0,0.1,9,0.3,0.8,trimmed_mean,1.5447601069250472,1.589017388757161,1.414380875223884,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p3_b0p8,11,replay,0.0,0.1,9,0.3,0.8,hampel_filter_then_mean,1.6865665871027793,1.7593865744878394,1.4804014063263056,2.4303494626265807,2.5712445250121503,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p3_b0p8,11,replay,0.0,0.1,9,0.3,0.8,direct_owa,1.7521174286886796,1.8113647820491636,1.5911291854606469,2.410299282372827,2.5019386765377964,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p3_b0p8,11,replay,0.0,0.1,9,0.3,0.8,fpr_owa,1.7391030676721657,1.8148932617376512,1.576794331174129,2.4696643260282585,2.5362443408446937,1.3625,0.5211014965899451
full_seed11_replay_0p0_noise0p1_s9_a0p2_b0p7,11,replay,0.0,0.1,9,0.2,0.7,mean,1.5447601069250472,1.589017388757161,1.4143808752238838,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p2_b0p7,11,replay,0.0,0.1,9,0.2,0.7,median,1.6808698727004379,1.75996147967401,1.516865249289272,2.4353503923926723,2.5488072276365266,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p2_b0p7,11,replay,0.0,0.1,9,0.2,0.7,trimmed_mean,1.5447601069250472,1.589017388757161,1.414380875223884,2.083882036758208,2.1471655287298854,0.0,1.0
full_seed11_replay_0p0_noise0p1_s9_a0p2_b0p7,11,replay,0.0,0.1,9,0.2,0.7,hampel_filter_then_mean,1.6865665871027793,1.7593865744878394,1.4804014063263056,2.4303494626265807,2.5712445250121503,0.0,1.0
